name,ratings,date,helpful,comment
仙女,3,2019年6月9日,1,蠻好用的，如果購買會員的價格可以更平價我會願意購買。
半糖去冰,5,2019年6月19日,1,很棒，可是希望有更多影片可以看～ (･ัω･ั)
林上鈺,5,2019年6月22日,1,好用，但是希望有更多的電影和連續劇可以看
李佳霓,4,2019年7月21日,2,我想看的台 韓劇，這裡都有， 只是有些新出的動漫，它不見得會有
洪錦良,5,2019年8月12日,3,很棒，希望可以持續配合Line Point活動，謝謝，加油
妮妮,1,2019年8月31日,3,我要看的時候，在那邊一直轉然後就說網路錯誤，我都不知道要看什麼
nicky WANG,5,2019年10月8日,3,喜歡集數可以再更新一點，不用到與電視同步，但是也不要落後太多集
邱瑞廣,1,2019年10月7日,4,廣告依時間就算了，還有廣告關不掉的。
江梓齊,1,2019年10月18日,1,為什麼要一直更新 一直跳掉不能看 而且追劇說給點數 我看兩個月都還沒給我 請趕快幫我修復跟回答
Evergreed Huang,1,2019年11月22日,1,"有bug,影片播到第一個廣告結束後會卡住無法播放"
Google 使用者,2,2018年12月30日,0,能看的電視劇不多，想看的都沒有，爛
我愛動手作,2,2019年2月8日,0,你有念大學嗎？沒第三集，只有廣告.
游明興,1,2019年5月16日,5,每次都說會馬上送賴點數，都看一小時也沒有
Kulii Su,4,2019年3月13日,1,是不錯，但討厭廣告時間有點長。
Google 使用者,5,2019年1月31日,8,更新蠻快的，如果能多增加新片就太棒啦！
吳明,1,2018年11月26日,0,廣告一堆，還無法關掉，等著被淘汰吧…
鄭雅琪,2,2018年11月26日,6,廣告播放完卻遲遲無法開始播放影片，不論哪部都是如此
Google 使用者,1,2019年1月31日,0,廣告把字體擋住了，難理解，劇情都看不出所料。
Yucen Zheng,1,2019年5月22日,4,廣告狂跑出來，而且廣告還比劇跑得快，看得很火
Mavis Yang,3,2019年2月25日,0,希望手機版跟電腦版可以同步，更新至目前所觀看的集數。
劉映如,1,2018年11月23日,0,合併後，原本line tv收藏的片子不見了，太陽後裔只看一半，很火大
許家慈,4,2019年5月11日,0,更新很快，但廣告太多太頻繁了。
Google 使用者,5,2019年2月7日,0,很精彩，片又多，謝謝你們，辛苦了，
蕙綺白,1,2019年4月2日,1,畫質超差，跳出來的時後一直在處理中 😡😡😡😡
Ann,1,2019年7月2日,3,某郭的廣告到底要播幾次啦真是夠了 多到實在是看不下去...看沒多久就跳出他的廣告
陳曉醇,5,2019年8月7日,0,我喜歡星期五的天芝蕉子的男子角，憨憨呆呆的個性，性格有骨氣。
蕭雯心,1,2019年8月20日,4,廣告超多按略過廣告根本沒用 廣告加起來的時間搞不好都可以超過一部影片的時間
小芬,3,2019年8月22日,6,最近看監獄醫生，進頁面前廣告會一直轉轉轉，轉不出來。
Matthew Lin,1,2019年8月31日,2,廣告可看，花序可看，就是影片無法觀看…
Liu Andy H.,3,2019年10月5日,2,這兩天一直斷，只要一廣告後就連不上，搞什麼東西
吳小伍,1,2019年10月9日,4,廣告播完就一直轉圈。。沒辦法繼續看 重點廣告一堆頗哈
毛巾,4,2019年10月10日,2,常常看一半卡住，或跳個廣告，速度又要重新設定
陳又瑜,4,2019年11月8日,3,建議廣告少一點，同樣的廣告一直重覆廣告臺詞都快背起來了
宋福安,5,2019年11月8日,6,因平時也很少使用，所以談不上什麼体驗喔。
高郁菁,1,2019年1月30日,25,廣告也太密集了吧！有時才剛廣告完不到10秒又廣告！
張智婷,2,2018年11月20日,111,不知道在爛幾點 一個下午而已 原本可以看的影片都不能看 然後下載新的 廣告一大堆 合併的這麼爛幹嘛為難彼此問號
Google 使用者,5,2019年6月29日,14,我覺得很好用，而且畫質也很好。
廖友綾,5,2019年5月7日,0,我認為很好用，但是有些還是要付費
jiang Ha,1,2018年11月29日,2,載片速度變超慢要等很久合併之後覺得好沒意義。
Google 使用者,5,2018年9月27日,0,希望也有些非主流的優秀韓劇如心懷叵測恢單女等劇或如V.I.P及人狼等大強片。
陳亭安,3,2019年1月30日,1,他說他可以許願，那甚麼時候願望會實現
柚子,5,2019年2月17日,0,超級喜歡～裡面的劇都很好看 而且不用花錢也能追💗大推啊
Google 使用者,5,2018年11月4日,1,劇情總類超多，也有很多我愛看可是別的播放平臺沒有的戲劇，強烈推薦 胸腔外科 - 盜心師
陳淑貞,1,2019年3月22日,0,很慘欸，連一個日劇都沒有，都過多久了唉，不知道怎麼講
陳秋智,5,2019年6月25日,1,真好，不用看一些帶壞大小的節目，謝謝您
陳巧恩,2,2019年7月9日,3,一堆廣告都是郭台銘是怎樣== 阿跳過廣告的時間比廣告時間還長 根本是強迫看廣告 氣死
陳永春,5,2019年8月10日,1,很喜歡這個 應用程式 因為他可以 隨時看想看的
Peter Lin,3,2019年10月3日,2,廣告太多，影響觀賞品質，很可惜！
jh lin,1,2019年11月19日,3,"明明已經安裝了Line Tv,卻老是在按戲劇連結時不是直接打開app而是開啟谷歌app商店.."
Jennifer Lee,3,2019年10月13日,1,廣告時間太長了，請問可以縮短嗎？
陳奕文,1,2019年11月6日,0,"很爛 為什麼一直停住,甚至不能看 為什麼?為什麼？"
林佩嘉,4,2019年12月13日,0,很好用，但廣告多了一點
Jenny宜婕,4,2019年12月21日,0,最後一顆沒有填是因為期待更新速度可以快點
廖珮廷,5,2019年12月19日,0,非常好用！！！大推## 讚爆
林怡伶,1,2020年2月20日,0,請問一下這是免費下載的嗎，
薄荷,1,2020年6月3日,0,想要有720畫質也要VIP!爛
楊筱盈,2,2019年1月6日,12,廣告太多 操作介面沒有像以前那麼順暢 看劇調整 播放快轉或倒退時間 系統會自動再次播放廣告
Hsin Hsun Tseng,1,2019年3月2日,64,界面不夠人性化，主畫面排版太過雜亂，置入性廣告太多。
侯湘婷,1,2019年1月26日,1,根本不能用！！影片都不能播！！
蘇聯,5,2019年2月6日,0,速度快，感覺很好。 一級棒。
SZ W,1,2019年1月30日,0,一次疊太多廣告了吧..起碼有三個廣告以上。。。
iwr awy,1,2018年11月22日,93,要收費沒關係，但至少讓我們看1080p的畫質吧，付了費結果還看這種渣畫質是怎樣
Google 使用者,2,2019年2月24日,3,都不能看，播放時一直有一個綠綠的在轉圈圈。
張Jerry,4,2019年6月24日,0,三不五時廣告超多，按鍵廣告還按不掉，煩
黃飛舜,1,2019年2月19日,4,廣告已經多到滿出來了，chromecast還要付費才開放哦
Google 使用者,1,2018年11月4日,0,一直廣告，畫面又亂跳，然後觀看紀錄就重置，到底要怎麼看
。無限,1,2018年11月23日,0,改版後難用 廣告到處都是 非常擾人 希望能改善 要不然可能找其他相關程式看了....廣告至少沒這麼多..😅
邱哈比,2,2019年3月12日,1,投放到chromecast一段時間就會黑畫面，必須重開，畫質高的影片不多
YI GUO,1,2018年11月30日,2,廣告多就算了 要繼續上次觀看地方整個跑不動 還想要收費！？
戴小咪,5,2018年12月5日,0,很棒! 可以多樣選擇喜歡的劇或影片。
朱珮瑜,5,2019年4月13日,4,如果可以不要一直需要自己換集數會更棒。
Sara Fang,3,2019年2月10日,3,字幕部分不夠用心，有些翻譯用語很明顯並非我們一般理解的詞語。
l ook,1,2018年11月21日,0,為什麼要合併呢？造成很多人的困擾
ayne W,1,2019年6月8日,2,"不是會員會有大量廣告，找8部韓劇只找到2部，很多都沒有orz,看片右上都有logo看了很礙眼=.="
王JING,3,2019年6月17日,10,廣告很擾人，介面因廣告出現而無法控制，還無法調整音量速度等等
kai huang,1,2019年7月14日,5,都2019年了，免費還只有480p，最低也給個720p吧，是多缺錢，笑死
陳玉琮,5,2019年8月10日,0,"好用❤都可以把我在電視上沒看到的,補看😂😂"
曾葦庭,5,2019年8月17日,0,看到哪裡，都會幫你留存，不用回去自己尋找
小玲陳,5,2019年12月15日,4,沒有太多廣告，但有些戲劇都沒有
wing huang,1,2019年10月11日,3,廣告按掉，也沒有繼續播放，只會一直轉
jennifer liu,1,2019年12月29日,0,廣告幾秒就一個，怎麼看?
何仁輝,2,2020年2月10日,0,一直閃退進不去，重新安裝也不行
古淑娟,5,2020年5月20日,0,裡面有我想要追的劇
"沈,映羽",5,2018年9月21日,0,怎麼都沒有延禧攻略和如懿傳，什麼時候才可以看到
李昀庭,1,2019年1月27日,8,為什麼廣告比看劇還大聲，我是來看劇的不是來看廣告的，拜託不要一直打廣告好嗎😤😡怒欸
Élior Huang,1,2019年2月10日,0,日劇怎麼沒了？ 以前不是有嗎？？
wanwan Luo,5,2019年2月9日,0,影片清晰內容豐富，好看。韓劇日劇。一次瀏覽足夠滿足視覺效果
淇淇,1,2018年11月27日,0,等好久影片都跑不出來廣告也一堆，可以改善一下嗎謝謝
JIAN_XIN WANG,1,2018年12月23日,1,電影館好陽春，沒分類沒年代，塞了一堆大陸冷門無聊電影，還不如看youtube，這樣好意思搞收費
Leo Huang,1,2018年11月20日,0,更新完廣告太多，還關不掉，讓人感到厭煩
MOSバカ,1,2018年12月13日,0,請問為何影片完全播不出來? 今天我才第一次用欸
黃耀緯,1,2018年11月21日,0,廣告很多，希望改回原本的樣子。
Google 使用者,1,2018年12月9日,5,簡直太爛了，已前比較好，更新後廣告為免也太多了
Wendy Zhou,5,2019年9月5日,0,戲劇非常多，雖然有時反應有點慢卡頻，整體都喜歡
琳茜,2,2019年6月17日,0,更新完越來越奇怪了 會一直跳 還會明明播到一個地方聲音卻又兩個段落不同的聲音 到底是為什麼 我手機問題嗎 還是更新完問題更多了呢
金泰亨的小公主臻,5,2019年6月16日,0,超棒的 畫質很好 也很順 雖然偶爾有些小廣告但不影響 很推很推！！❤️❤️❤️❤️❤️❤️
張志宏,1,2019年6月18日,0,下載沒反應 好不容易有反應下載完了 進去點劇又是停止運作 這是整人嗎？
King wei,5,2019年6月22日,4,非常好的一個網劇APP，不過希望可以有更多的戲劇可看，加油
jennifer hang,4,2019年7月1日,26,廣告可以有（畢竟是收入來源），但不要太多更好
張育蓁,4,2019年7月10日,0,唯一不喜歡的就是廣告太長😂其他的都很棒~
changming kuan,1,2019年7月28日,2,一進去就是鬼的廣告，超不舒服，立馬刪app
謝佳珍,4,2019年7月26日,4,更新之後強制換成新版的播放器 螢幕亮度的部分無法調整 看的很刺眼
陳志銘,1,2019年8月31日,1,加VIP後8/31居然一直顯示連接錯誤代碼2000，氣死我了
劉容秀,1,2019年9月14日,4,廣告太多！不知道是在看影片還是在看廣告
葉美瑜,2,2019年10月4日,2,這廣告多到我都不知道我是來看影片的還是來看廣告的
Pearl Wang,4,2019年10月7日,3,除了廣告有點多外，其它都還不錯…
林楷翔,1,2019年12月9日,0,以前可以投射到電視現在卻不行
Ken Chung,3,2019年5月20日,3,"常常看一半就一直讀取,一定要跳出來再重點才可以繼續看"
Zhu,1,2018年12月2日,1,沒有跟進舊版的跟播速度，之前的紀錄也都不見
張珏文,2,2019年2月19日,1,已經四天不能看了！到底怎麼了？
PTC,1,2019年1月6日,1,喜歡還沒和CHOCO TV合併的LINE TV...😭😭合併後把我不喜歡CHOCO TV的點都加進來了😭😭叫我怎麼看劇啦~😭😭
黃于馨,2,2019年1月13日,1,在免費觀看日期還沒到時，影片就不能看了，讓人好失望!
Cano John,1,2019年2月7日,0,電視盒支援操作功能太差，0分！！！
Google 使用者,5,2019年2月5日,4,劇很多(雖然廣告也蠻多的 但 是超棒的工具，追劇用這個就對了!
蔡雅婷,5,2018年12月9日,0,除了廣告多，影片解析度和數量都還不錯
Yu Ye,1,2018年11月30日,1,廣告多的令人反感，我拒看也要推給身邊朋友拒下載使用
Peter Chen,1,2018年11月22日,0,大致上就跟大家的批評一樣，還有，可以分開別合併嗎…
Google 使用者,5,2018年10月3日,0,我認為這個應用程式非常方便，且好用
CHIA-YEN LIN林嘉燕,1,2019年5月11日,4,一直更新，無法使用，也無法跳出
江宥靚,5,2019年1月29日,4,很多好劇可看不錯唷！但廣告超多 希望能多多改進😊
Google 使用者,2,2019年2月17日,1,合併後不好操作，廣告太多，要付費
咖麻安抓造,3,2018年10月10日,45,希望有tv版的，現在的介面用遙控器不方便
Google 使用者,5,2019年3月31日,27,很好用，找不到的片還能許愿，棒棒，但希望能多一些韓劇～
陳亦蓁,4,2019年5月30日,21,韓劇感覺比其他的少一些，有些韓劇在這裡都找不到^^但操作起來簡單不複雜，推薦用一下
高惠珍,4,2019年7月11日,0,原本的字幕比較好看現在這樣有點遮到一些東西了不過其他都還不錯
Kelly Tien,2,2019年6月18日,11,今天更新後~字幕變小了~畫面也變小了~可以麻煩改善嗎?
陳儀,5,2019年6月19日,0,希望會有皇后的品格 然後希望是免費的 因為別的地方看都要會員 好累哦😩😩
廖琪雯,5,2019年6月23日,0,感覺很順暢，但有小廣告引響觀看，美中不足。
柳澄,1,2019年7月20日,1,吵死了，沒辦法設定不要提醒，被迫移除
簡湘諭,5,2019年7月18日,26,我要看的劇愛奇異都不給看，還需要錢，不過還好有LINETV能讓我什麼劇都可以看得到 很棒呦～
劉成,1,2019年9月5日,0,廣告關不掉，一直重複播放，根本沒辦法看正片
黑葬,1,2019年12月6日,1,7天免費試用不能用，死要錢的垃圾，怒刪
姿瑜,4,2019年2月4日,0,我的為什麼全部都沒有中文設定也只有三個選項而已我都也看不懂
林靜美,1,2020年5月24日,0,爛到爆沒有電影可以看
陳冠瑜,4,2019年5月9日,0,操縱簡單，頁面整齊乾淨，只是輕點就暫停，有點美中不足
XiaoJia Hu,2,2019年3月10日,4,沒有新陸劇嗎？ 沒有連接下一集的按鈕
Enlin Hsu,1,2018年11月22日,26,更新之後就是廣告洗版，其他app都在變好，就這個愈來愈爛
Google 使用者,4,2019年7月11日,49,還不錯啦！只不過VIP的費用有點貴，希望費用可以在130元以內
Google 使用者,1,2018年11月22日,0,Line TV和Choco TV 合併後，以前Line TV可以看的影片，都搜尋不到
陳育民,3,2018年11月19日,1,更新之後卻不能看 明明可以上網，點影片卻顯示網路中斷
